ingredient_id,ingredient_name,Calcium,Calories,Carbohydrates,Fat,Fiber,Iron,Potassium,Saturated Fat,Sodium,Sugar,Vitamin D
209,Beans Dry Flor de Mayo 443 (0% moisture),182.0,0.0,0.0,0.87,3.9,4.65,1520.0,0.0,0.0,0.0,0.0
210,Beans Dry Flor de Mayo 823 (0% moisture),179.0,0.0,0.0,0.85,4.1,4.29,1460.0,0.0,0.0,0.0,0.0
211,Beans Dry Great Northern (0% moisture),384.0,0.0,0.0,2.48,8.6,10.96,3040.0,0.0,0.0,0.0,0.0
212,Beans Dry Great Northern 11F-8008 (0% moisture),157.0,0.0,0.0,1.47,4.4,7.11,1630.0,0.0,0.0,0.0,0.0
213,Beans Dry Great Northern 11F-8010 (0% moisture),148.0,0.0,0.0,1.36,4.5,6.3,1500.0,0.0,0.0,0.0,0.0
214,Beans Dry Great Northern 11F-8025 (0% moisture),150.0,0.0,0.0,1.6,4.5,7.9,1460.0,0.0,0.0,0.0,0.0
215,Beans Dry Great Northern 11F-8051 (0% moisture),197.0,0.0,0.0,1.08,4.2,6.69,1070.0,0.0,0.0,0.0,0.0
216,Beans Dry Great Northern 11F-8052 (0% moisture),243.0,0.0,0.0,1.23,4.5,7.26,1360.0,0.0,0.0,0.0,0.0
217,Beans Dry Great Northern 11F-8053 (0% moisture),180.0,0.0,0.0,1.1,4.4,7.04,1470.0,0.0,0.0,0.0,0.0
218,Beans Dry Great Northern 11F-8060 (0% moisture),176.0,0.0,0.0,1.09,4.2,6.1,1410.0,0.0,0.0,0.0,0.0
219,Beans Dry Great Northern 11F-8063 (0% moisture),187.0,0.0,0.0,1.29,4.3,6.89,1450.0,0.0,0.0,0.0,0.0
220,Beans Dry Great Northern 11F-8067 (0% moisture),183.0,0.0,0.0,1.17,4.5,7.34,1370.0,0.0,0.0,0.0,0.0
221,Beans Dry Great Northern 11F-8068 (0% moisture),154.0,0.0,0.0,1.13,4.6,7.16,1390.0,0.0,0.0,0.0,0.0
222,Beans Dry Great Northern 11F-8077 (0% moisture),237.0,0.0,0.0,1.16,4.4,7.49,1430.0,0.0,0.0,0.0,0.0
223,Beans Dry Great Northern 11F-8085 (0% moisture),160.0,0.0,0.0,1.09,4.2,7.02,1390.0,0.0,0.0,0.0,0.0
224,Beans Dry Great Northern 11F-8087 (0% moisture),186.0,0.0,0.0,1.28,4.3,7.17,1360.0,0.0,0.0,0.0,0.0
225,Beans Dry Great Northern 11F-8090 (0% moisture),137.0,0.0,0.0,1.03,4.2,5.42,1320.0,0.0,0.0,0.0,0.0
226,Beans Dry Great Northern 11F-8092 (0% moisture),166.0,0.0,0.0,1.1,4.3,6.76,1440.0,0.0,0.0,0.0,0.0
227,Beans Dry Great Northern 11F-8093 (0% moisture),192.0,0.0,0.0,1.2,4.4,7.35,1340.0,0.0,0.0,0.0,0.0
228,Beans Dry Great Northern 11F-8097 (0% moisture),143.0,0.0,0.0,1.06,4.4,6.34,1060.0,0.0,0.0,0.0,0.0
229,Beans Dry Great Northern 11F-8110 (0% moisture),197.0,0.0,0.0,1.14,4.0,7.01,1510.0,0.0,0.0,0.0,0.0
230,Beans Dry Great Northern 11F-8113 (0% moisture),170.0,0.0,0.0,1.24,4.6,6.62,1530.0,0.0,0.0,0.0,0.0
231,Beans Dry Great Northern 11F-8125 (0% moisture),172.0,0.0,0.0,0.93,4.4,6.95,1540.0,0.0,0.0,0.0,0.0
232,Beans Dry Great Northern 11F-8128 (0% moisture),214.0,0.0,0.0,1.15,4.4,6.52,1540.0,0.0,0.0,0.0,0.0
233,Beans Dry Great Northern 11F-8134 (0% moisture),158.0,0.0,0.0,1.41,4.4,6.45,1530.0,0.0,0.0,0.0,0.0
234,Beans Dry Great Northern 11F-8138 (0% moisture),189.0,0.0,0.0,1.1,4.2,6.82,1560.0,0.0,0.0,0.0,0.0
235,Beans Dry Great Northern 11F-8139 (0% moisture),247.0,0.0,0.0,1.28,4.5,6.93,1550.0,0.0,0.0,0.0,0.0
236,Beans Dry Great Northern 11F-8141 (0% moisture),148.0,0.0,0.0,1.31,4.3,7.82,1520.0,0.0,0.0,0.0,0.0
237,Beans Dry Great Northern 11F-8145 (0% moisture),183.0,0.0,0.0,1.09,4.3,6.6,1390.0,0.0,0.0,0.0,0.0
238,Beans Dry Great Northern 11F-8152 (0% moisture),144.0,0.0,0.0,1.37,4.4,5.95,1490.0,0.0,0.0,0.0,0.0
239,Beans Dry Great Northern 11F-8155 (0% moisture),192.0,0.0,0.0,1.41,4.1,6.84,1500.0,0.0,0.0,0.0,0.0
240,Beans Dry Great Northern 11F-8163 (0% moisture),366.0,0.0,0.0,2.82,8.8,13.7,3100.0,0.0,0.0,0.0,0.0
241,Beans Dry Great Northern 11F-8171 (0% moisture),171.0,0.0,0.0,1.12,4.4,7.16,1700.0,0.0,0.0,0.0,0.0
242,Beans Dry Great Northern 11F-8172 (0% moisture),165.0,0.0,0.0,1.23,4.3,7.71,1540.0,0.0,0.0,0.0,0.0
243,Beans Dry Great Northern 11F-8184 (0% moisture),157.0,0.0,0.0,1.29,4.4,5.42,1460.0,0.0,0.0,0.0,0.0
244,Beans Dry Great Northern 11F-8185 (0% moisture),144.0,0.0,0.0,1.26,4.4,6.23,1580.0,0.0,0.0,0.0,0.0
245,Beans Dry Great Northern 11F-8192 (0% moisture),160.0,0.0,0.0,1.02,4.2,7.3,1490.0,0.0,0.0,0.0,0.0
246,Beans Dry Great Northern 11F-8194 (0% moisture),114.0,0.0,0.0,1.14,4.1,6.11,1440.0,0.0,0.0,0.0,0.0
247,Beans Dry Great Northern 235 (0% moisture),171.0,0.0,0.0,1.32,4.2,5.78,1580.0,0.0,0.0,0.0,0.0
248,Beans Dry Great Northern 293 (0% moisture),191.0,0.0,0.0,1.31,4.2,3.96,1520.0,0.0,0.0,0.0,0.0
249,Beans Dry Great Northern 306 (0% moisture),179.0,0.0,0.0,1.43,4.3,5.95,1520.0,0.0,0.0,0.0,0.0
250,Beans Dry Great Northern 315 (0% moisture),151.0,0.0,0.0,1.36,4.4,6.51,1640.0,0.0,0.0,0.0,0.0
251,Beans Dry Great Northern 327 (0% moisture),152.0,0.0,0.0,1.38,4.3,4.7,1570.0,0.0,0.0,0.0,0.0
252,Beans Dry Great Northern 335 (0% moisture),208.0,0.0,0.0,1.38,4.3,4.49,1670.0,0.0,0.0,0.0,0.0
253,Beans Dry Great Northern 337 (0% moisture),171.0,0.0,0.0,1.11,4.1,4.65,1510.0,0.0,0.0,0.0,0.0
254,Beans Dry Great Northern 339 (0% moisture),198.0,0.0,0.0,1.22,4.2,5.01,1500.0,0.0,0.0,0.0,0.0
255,Beans Dry Great Northern 341 (0% moisture),206.0,0.0,0.0,1.39,4.4,4.1,1640.0,0.0,0.0,0.0,0.0
256,Beans Dry Great Northern 346 (0% moisture),181.0,0.0,0.0,1.35,4.1,4.52,1410.0,0.0,0.0,0.0,0.0
257,Beans Dry Great Northern 350 (0% moisture),166.0,0.0,0.0,1.44,4.6,6.88,1470.0,0.0,0.0,0.0,0.0
258,Beans Dry Great Northern 363 (0% moisture),211.0,0.0,0.0,1.18,4.1,5.32,1550.0,0.0,0.0,0.0,0.0
259,Beans Dry Great Northern 364 (0% moisture),170.0,0.0,0.0,1.15,4.2,3.31,1740.0,0.0,0.0,0.0,0.0
260,Beans Dry Great Northern 375 (0% moisture),195.0,0.0,0.0,1.04,4.2,5.13,1520.0,0.0,0.0,0.0,0.0
261,Beans Dry Great Northern 379 (0% moisture),235.0,0.0,0.0,1.23,4.4,3.76,1690.0,0.0,0.0,0.0,0.0
262,Beans Dry Great Northern 380 (0% moisture),239.0,0.0,0.0,1.17,4.2,4.66,1480.0,0.0,0.0,0.0,0.0
263,Beans Dry Great Northern 384 (0% moisture),217.0,0.0,0.0,1.17,4.1,4.6,1500.0,0.0,0.0,0.0,0.0
264,Beans Dry Great Northern 385 (0% moisture),226.0,0.0,0.0,1.19,4.3,4.73,1520.0,0.0,0.0,0.0,0.0
265,Beans Dry Great Northern 387 (0% moisture),146.0,0.0,0.0,1.15,3.9,4.39,1690.0,0.0,0.0,0.0,0.0
266,Beans Dry Great Northern 392 (0% moisture),232.0,0.0,0.0,1.12,4.3,5.38,1510.0,0.0,0.0,0.0,0.0
267,Beans Dry Great Northern 396 (0% moisture),204.0,0.0,0.0,1.47,4.3,4.6,1500.0,0.0,0.0,0.0,0.0
268,Beans Dry Great Northern 401 (0% moisture),232.0,0.0,0.0,1.22,4.2,5.63,1700.0,0.0,0.0,0.0,0.0
269,Beans Dry Great Northern 402 (0% moisture),164.0,0.0,0.0,1.28,4.2,4.73,1570.0,0.0,0.0,0.0,0.0
270,Beans Dry Great Northern 406 (0% moisture),207.0,0.0,0.0,1.32,4.1,4.09,1580.0,0.0,0.0,0.0,0.0
271,Beans Dry Great Northern 407 (0% moisture),162.0,0.0,0.0,1.5,4.1,5.3,1540.0,0.0,0.0,0.0,0.0
272,Beans Dry Great Northern 412 (0% moisture),196.0,0.0,0.0,1.38,4.3,3.44,1610.0,0.0,0.0,0.0,0.0
273,Beans Dry Great Northern 415 (0% moisture),205.0,0.0,0.0,1.3,4.4,4.57,1690.0,0.0,0.0,0.0,0.0
274,Beans Dry Great Northern 418 (0% moisture),182.0,0.0,0.0,1.35,4.2,5.09,1720.0,0.0,0.0,0.0,0.0
275,Beans Dry Great Northern 423 (0% moisture),224.0,0.0,0.0,1.12,4.2,4.93,1510.0,0.0,0.0,0.0,0.0
276,Beans Dry Great Northern 429 (0% moisture),214.0,0.0,0.0,1.03,4.3,5.82,1490.0,0.0,0.0,0.0,0.0
277,Beans Dry Great Northern 434 (0% moisture),189.0,0.0,0.0,1.11,4.2,4.3,1530.0,0.0,0.0,0.0,0.0
278,Beans Dry Great Northern 438 (0% moisture),171.0,0.0,0.0,1.4,4.2,4.41,1520.0,0.0,0.0,0.0,0.0
279,Beans Dry Great Northern 441 (0% moisture),218.0,0.0,0.0,1.37,4.2,4.74,1580.0,0.0,0.0,0.0,0.0
280,Beans Dry Great Northern 444 (0% moisture),271.0,0.0,0.0,1.4,4.6,4.74,1540.0,0.0,0.0,0.0,0.0
281,Beans Dry Great Northern 446 (0% moisture),163.0,0.0,0.0,1.19,4.5,6.25,1540.0,0.0,0.0,0.0,0.0
282,Beans Dry Great Northern 447 (0% moisture),231.0,0.0,0.0,1.22,4.0,5.52,1580.0,0.0,0.0,0.0,0.0
283,Beans Dry Great Northern 449 (0% moisture),126.0,0.0,0.0,1.27,4.2,4.14,1530.0,0.0,0.0,0.0,0.0
284,Beans Dry Great Northern 453 (0% moisture),233.0,0.0,0.0,1.25,4.4,5.39,1800.0,0.0,0.0,0.0,0.0
285,Beans Dry Great Northern 457 (0% moisture),201.0,0.0,0.0,1.3,4.3,4.23,1600.0,0.0,0.0,0.0,0.0
286,Beans Dry Great Northern 458 (0% moisture),243.0,0.0,0.0,1.16,4.5,5.48,1590.0,0.0,0.0,0.0,0.0
287,Beans Dry Great Northern 460 (0% moisture),235.0,0.0,0.0,1.1,4.1,5.3,1440.0,0.0,0.0,0.0,0.0
288,Beans Dry Great Northern 467 (0% moisture),229.0,0.0,0.0,1.06,4.1,4.85,1520.0,0.0,0.0,0.0,0.0
289,Beans Dry Great Northern 474 (0% moisture),198.0,0.0,0.0,1.16,4.1,5.23,1440.0,0.0,0.0,0.0,0.0
290,Beans Dry Great Northern 485 (0% moisture),239.0,0.0,0.0,1.16,4.2,5.05,1590.0,0.0,0.0,0.0,0.0
291,Beans Dry Great Northern 495 (0% moisture),166.0,0.0,0.0,1.29,4.4,5.75,1680.0,0.0,0.0,0.0,0.0
292,Beans Dry Great Northern 501 (0% moisture),208.0,0.0,0.0,1.04,4.4,5.2,1270.0,0.0,0.0,0.0,0.0
293,Beans Dry Great Northern 507 (0% moisture),271.0,0.0,0.0,1.15,4.7,0.0,1710.0,0.0,0.0,0.0,0.0
294,Beans Dry Great Northern 514 (0% moisture),213.0,0.0,0.0,1.11,4.4,4.96,1420.0,0.0,0.0,0.0,0.0
295,Beans Dry Great Northern 518 (0% moisture),204.0,0.0,0.0,1.33,4.4,4.34,1580.0,0.0,0.0,0.0,0.0
296,Beans Dry Great Northern 519 (0% moisture),175.0,0.0,0.0,1.29,4.4,5.14,1690.0,0.0,0.0,0.0,0.0
297,Beans Dry Great Northern 579 (0% moisture),154.0,0.0,0.0,1.21,4.6,5.48,1540.0,0.0,0.0,0.0,0.0
298,Beans Dry Great Northern 581 (0% moisture),146.0,0.0,0.0,1.27,4.5,6.51,1520.0,0.0,0.0,0.0,0.0
299,Beans Dry Great Northern 594 (0% moisture),175.0,0.0,0.0,1.22,4.3,5.29,1490.0,0.0,0.0,0.0,0.0
300,Beans Dry Great Northern 616 (0% moisture),195.0,0.0,0.0,1.22,4.5,3.81,1580.0,0.0,0.0,0.0,0.0
301,Beans Dry Great Northern 637 (0% moisture),170.0,0.0,0.0,1.41,4.3,4.67,1500.0,0.0,0.0,0.0,0.0
302,Beans Dry Great Northern 638 (0% moisture),211.0,0.0,0.0,1.11,4.2,5.29,1350.0,0.0,0.0,0.0,0.0
303,Beans Dry Great Northern 644 (0% moisture),171.0,0.0,0.0,1.27,4.2,4.48,1430.0,0.0,0.0,0.0,0.0
304,Beans Dry Great Northern 648 (0% moisture),193.0,0.0,0.0,1.38,4.3,4.6,1480.0,0.0,0.0,0.0,0.0
305,Beans Dry Great Northern 651 (0% moisture),200.0,0.0,0.0,1.1,4.2,4.86,1390.0,0.0,0.0,0.0,0.0
306,Beans Dry Great Northern 655 (0% moisture),190.0,0.0,0.0,1.25,4.4,4.94,1670.0,0.0,0.0,0.0,0.0
307,Beans Dry Great Northern 656 (0% moisture),154.0,0.0,0.0,1.08,4.1,4.54,1460.0,0.0,0.0,0.0,0.0
308,Beans Dry Great Northern 658 (0% moisture),245.0,0.0,0.0,1.3,4.2,4.88,1350.0,0.0,0.0,0.0,0.0
309,Beans Dry Great Northern 662 (0% moisture),209.0,0.0,0.0,1.1,4.4,5.85,1540.0,0.0,0.0,0.0,0.0
310,Beans Dry Great Northern 666 (0% moisture),181.0,0.0,0.0,1.45,4.2,4.03,1460.0,0.0,0.0,0.0,0.0
311,Beans Dry Great Northern 672 (0% moisture),225.0,0.0,0.0,1.14,4.0,5.25,1390.0,0.0,0.0,0.0,0.0
312,Beans Dry Great Northern 675 (0% moisture),165.0,0.0,0.0,1.42,4.4,4.45,1450.0,0.0,0.0,0.0,0.0
313,Beans Dry Great Northern 680 (0% moisture),157.0,0.0,0.0,1.3,4.3,4.6,1570.0,0.0,0.0,0.0,0.0
314,Beans Dry Great Northern 683 (0% moisture),172.0,0.0,0.0,1.12,4.3,3.82,1670.0,0.0,0.0,0.0,0.0
315,Beans Dry Great Northern 688 (0% moisture),198.0,0.0,0.0,1.33,4.4,3.9,1460.0,0.0,0.0,0.0,0.0
316,Beans Dry Great Northern 689 (0% moisture),181.0,0.0,0.0,1.33,4.4,3.29,1460.0,0.0,0.0,0.0,0.0
317,Beans Dry Great Northern 693 (0% moisture),232.0,0.0,0.0,1.19,4.4,6.04,1460.0,0.0,0.0,0.0,0.0
318,Beans Dry Great Northern 694 (0% moisture),308.0,0.0,0.0,1.32,4.7,5.0,1550.0,0.0,0.0,0.0,0.0
319,Beans Dry Great Northern 697 (0% moisture),214.0,0.0,0.0,1.32,4.4,4.26,1680.0,0.0,0.0,0.0,0.0
320,Beans Dry Great Northern 706 (0% moisture),180.0,0.0,0.0,1.17,4.4,5.24,1520.0,0.0,0.0,0.0,0.0
321,Beans Dry Great Northern 713 (0% moisture),175.0,0.0,0.0,1.32,4.5,4.65,1500.0,0.0,0.0,0.0,0.0
322,Beans Dry Great Northern 716 (0% moisture),174.0,0.0,0.0,1.14,4.4,5.19,1570.0,0.0,0.0,0.0,0.0
323,Beans Dry Great Northern 723 (0% moisture),166.0,0.0,0.0,1.32,4.2,5.92,1520.0,0.0,0.0,0.0,0.0
324,Beans Dry Great Northern 726 (0% moisture),153.0,0.0,0.0,1.24,4.6,6.25,1470.0,0.0,0.0,0.0,0.0
325,Beans Dry Great Northern 730 (0% moisture),220.0,0.0,0.0,1.15,4.2,5.33,1530.0,0.0,0.0,0.0,0.0
326,Beans Dry Great Northern 741 (0% moisture),131.0,0.0,0.0,1.12,4.3,5.04,1620.0,0.0,0.0,0.0,0.0
327,Beans Dry Great Northern 742 (0% moisture),151.0,0.0,0.0,1.26,4.3,5.74,1610.0,0.0,0.0,0.0,0.0
328,Beans Dry Great Northern 748 (0% moisture),235.0,0.0,0.0,1.25,4.4,4.69,1490.0,0.0,0.0,0.0,0.0
329,Beans Dry Great Northern 762 (0% moisture),193.0,0.0,0.0,1.25,4.4,5.69,1610.0,0.0,0.0,0.0,0.0
330,Beans Dry Great Northern 763 (0% moisture),225.0,0.0,0.0,1.27,4.4,4.26,1600.0,0.0,0.0,0.0,0.0
331,Beans Dry Great Northern 766 (0% moisture),166.0,0.0,0.0,1.24,4.2,4.69,1540.0,0.0,0.0,0.0,0.0
332,Beans Dry Great Northern 768 (0% moisture),160.0,0.0,0.0,1.28,4.3,4.5,1570.0,0.0,0.0,0.0,0.0
333,Beans Dry Great Northern 777 (0% moisture),230.0,0.0,0.0,1.2,4.3,5.1,1560.0,0.0,0.0,0.0,0.0
334,Beans Dry Great Northern 778 (0% moisture),201.0,0.0,0.0,1.48,4.4,5.38,1470.0,0.0,0.0,0.0,0.0
335,Beans Dry Great Northern 780 (0% moisture),214.0,0.0,0.0,1.33,4.5,4.32,1470.0,0.0,0.0,0.0,0.0
336,Beans Dry Great Northern 788 (0% moisture),256.0,0.0,0.0,1.26,4.0,5.02,1540.0,0.0,0.0,0.0,0.0
337,Beans Dry Great Northern 789 (0% moisture),229.0,0.0,0.0,1.1,4.2,5.38,1520.0,0.0,0.0,0.0,0.0
338,Beans Dry Great Northern 790 (0% moisture),180.0,0.0,0.0,1.16,4.2,5.16,1490.0,0.0,0.0,0.0,0.0
339,Beans Dry Great Northern 792 (0% moisture),210.0,0.0,0.0,1.24,4.5,4.92,1490.0,0.0,0.0,0.0,0.0
340,Beans Dry Great Northern 800 (0% moisture),273.0,0.0,0.0,1.33,4.4,5.68,1540.0,0.0,0.0,0.0,0.0
341,Beans Dry Great Northern 818 (0% moisture),207.0,0.0,0.0,1.36,4.6,4.28,1530.0,0.0,0.0,0.0,0.0
342,Beans Dry Great Northern 822 (0% moisture),187.0,0.0,0.0,1.24,4.3,4.65,1590.0,0.0,0.0,0.0,0.0
343,Beans Dry Great Northern 824 (0% moisture),258.0,0.0,0.0,1.06,4.3,5.55,1540.0,0.0,0.0,0.0,0.0
344,Beans Dry Great Northern 826 (0% moisture),231.0,0.0,0.0,1.08,4.6,6.45,1640.0,0.0,0.0,0.0,0.0
345,Beans Dry Great Northern 827 (0% moisture),186.0,0.0,0.0,1.16,4.2,6.24,1440.0,0.0,0.0,0.0,0.0
346,Beans Dry Great Northern 828 (0% moisture),172.0,0.0,0.0,1.36,4.6,7.52,1490.0,0.0,0.0,0.0,0.0
347,Beans Dry Light Red Kidney (0% moisture),206.0,0.0,0.0,2.06,9.0,13.9,3080.0,0.0,0.0,0.0,0.0
348,Beans Dry Light Red Kidney 11F-8186 (0% moisture),206.0,0.0,0.0,2.06,9.0,13.9,3080.0,0.0,0.0,0.0,0.0
349,Beans Dry Light Tan (0% moisture),196.0,0.0,0.0,2.56,8.6,14.58,2460.0,0.0,0.0,0.0,0.0
350,Beans Dry Light Tan 11F-8086 (0% moisture),98.0,0.0,0.0,1.22,4.3,7.23,1030.0,0.0,0.0,0.0,0.0
351,Beans Dry Light Tan 11F-8174 (0% moisture),97.0,0.0,0.0,1.33,4.4,7.35,1420.0,0.0,0.0,0.0,0.0
352,Beans Dry Medium Red (0% moisture),386.0,0.0,0.0,2.08,8.6,12.54,2980.0,0.0,0.0,0.0,0.0
353,Beans Dry Medium Red 490 (0% moisture),186.0,0.0,0.0,1.01,4.3,6.1,1500.0,0.0,0.0,0.0,0.0
354,Beans Dry Medium Red 756 (0% moisture),200.0,0.0,0.0,1.07,4.3,6.45,1470.0,0.0,0.0,0.0,0.0
355,Beans Dry Navy (0% moisture),458.0,0.0,0.0,3.02,8.6,10.58,2940.0,0.0,0.0,0.0,0.0
356,Beans Dry Navy 11F-8004 (0% moisture),266.0,0.0,0.0,1.35,4.3,8.18,1510.0,0.0,0.0,0.0,0.0
357,Beans Dry Navy 11F-8007 (0% moisture),186.0,0.0,0.0,1.13,4.2,7.89,1560.0,0.0,0.0,0.0,0.0
358,Beans Dry Navy 11F-8027 (0% moisture),167.0,0.0,0.0,1.4,4.4,7.73,1480.0,0.0,0.0,0.0,0.0
359,Beans Dry Navy 11F-8028 (0% moisture),181.0,0.0,0.0,1.45,4.7,7.26,1440.0,0.0,0.0,0.0,0.0
360,Beans Dry Navy 11F-8030 (0% moisture),168.0,0.0,0.0,1.72,4.3,7.71,1470.0,0.0,0.0,0.0,0.0
361,Beans Dry Navy 11F-8043 (0% moisture),238.0,0.0,0.0,1.19,4.5,6.62,1320.0,0.0,0.0,0.0,0.0
362,Beans Dry Navy 11F-8098 (0% moisture),265.0,0.0,0.0,1.22,4.5,7.52,1340.0,0.0,0.0,0.0,0.0
363,Beans Dry Navy 11F-8107 (0% moisture),269.0,0.0,0.0,1.13,4.1,7.4,1520.0,0.0,0.0,0.0,0.0
364,Beans Dry Navy 11F-8143 (0% moisture),163.0,0.0,0.0,1.22,4.5,7.82,1540.0,0.0,0.0,0.0,0.0
365,Beans Dry Navy 11F-8162 (0% moisture),240.0,0.0,0.0,1.08,4.3,6.81,1400.0,0.0,0.0,0.0,0.0
366,Beans Dry Navy 11F-8165 (0% moisture),187.0,0.0,0.0,0.94,4.1,7.99,1590.0,0.0,0.0,0.0,0.0
367,Beans Dry Navy 11F-8179 (0% moisture),217.0,0.0,0.0,1.2,4.5,7.11,1510.0,0.0,0.0,0.0,0.0
368,Beans Dry Navy 11F-8183 (0% moisture),285.0,0.0,0.0,1.15,3.9,8.18,1440.0,0.0,0.0,0.0,0.0
369,Beans Dry Navy 11F-8195 (0% moisture),206.0,0.0,0.0,1.24,4.4,7.9,1430.0,0.0,0.0,0.0,0.0
370,Beans Dry Navy 213 (0% moisture),197.0,0.0,0.0,1.43,4.6,5.14,1520.0,0.0,0.0,0.0,0.0
371,Beans Dry Navy 216 (0% moisture),258.0,0.0,0.0,1.7,4.2,5.28,1350.0,0.0,0.0,0.0,0.0
372,Beans Dry Navy 220 (0% moisture),269.0,0.0,0.0,1.69,4.4,5.14,1620.0,0.0,0.0,0.0,0.0
373,Beans Dry Navy 226 (0% moisture),283.0,0.0,0.0,1.8,4.4,4.31,1550.0,0.0,0.0,0.0,0.0
374,Beans Dry Navy 228 (0% moisture),233.0,0.0,0.0,1.76,4.4,4.9,1500.0,0.0,0.0,0.0,0.0
375,Beans Dry Navy 229 (0% moisture),243.0,0.0,0.0,1.62,4.2,4.67,1470.0,0.0,0.0,0.0,0.0
376,Beans Dry Navy 230 (0% moisture),203.0,0.0,0.0,1.87,4.2,5.49,1530.0,0.0,0.0,0.0,0.0
377,Beans Dry Navy 233 (0% moisture),264.0,0.0,0.0,1.66,4.1,4.89,1490.0,0.0,0.0,0.0,0.0
378,Beans Dry Navy 234 (0% moisture),261.0,0.0,0.0,1.64,4.2,4.16,1590.0,0.0,0.0,0.0,0.0
379,Beans Dry Navy 236 (0% moisture),184.0,0.0,0.0,1.77,4.2,5.01,1430.0,0.0,0.0,0.0,0.0
380,Beans Dry Navy 237 (0% moisture),216.0,0.0,0.0,1.75,4.4,4.73,1500.0,0.0,0.0,0.0,0.0
381,Beans Dry Navy 241 (0% moisture),239.0,0.0,0.0,1.33,4.4,7.02,1590.0,0.0,0.0,0.0,0.0
382,Beans Dry Navy 242 (0% moisture),176.0,0.0,0.0,1.5,4.1,4.85,1470.0,0.0,0.0,0.0,0.0
383,Beans Dry Navy 245 (0% moisture),215.0,0.0,0.0,1.39,4.1,5.6,1530.0,0.0,0.0,0.0,0.0
384,Beans Dry Navy 246 (0% moisture),191.0,0.0,0.0,1.98,4.3,4.88,1390.0,0.0,0.0,0.0,0.0
385,Beans Dry Navy 252 (0% moisture),236.0,0.0,0.0,1.48,4.2,4.43,1460.0,0.0,0.0,0.0,0.0
386,Beans Dry Navy 253 (0% moisture),252.0,0.0,0.0,1.26,4.4,4.38,1650.0,0.0,0.0,0.0,0.0
387,Beans Dry Navy 255 (0% moisture),313.0,0.0,0.0,1.46,4.3,5.9,1420.0,0.0,0.0,0.0,0.0
388,Beans Dry Navy 256 (0% moisture),221.0,0.0,0.0,1.37,4.2,5.4,1500.0,0.0,0.0,0.0,0.0
389,Beans Dry Navy 257 (0% moisture),300.0,0.0,0.0,1.6,4.2,6.15,1470.0,0.0,0.0,0.0,0.0
390,Beans Dry Navy 260 (0% moisture),214.0,0.0,0.0,1.54,4.1,6.55,1520.0,0.0,0.0,0.0,0.0
391,Beans Dry Navy 261 (0% moisture),229.0,0.0,0.0,1.59,4.3,4.45,1610.0,0.0,0.0,0.0,0.0
392,Beans Dry Navy 262 (0% moisture),217.0,0.0,0.0,1.7,4.3,4.64,1510.0,0.0,0.0,0.0,0.0
393,Beans Dry Navy 264 (0% moisture),179.0,0.0,0.0,1.55,4.4,4.76,1480.0,0.0,0.0,0.0,0.0
394,Beans Dry Navy 268 (0% moisture),326.0,0.0,0.0,1.45,4.4,5.09,1550.0,0.0,0.0,0.0,0.0
395,Beans Dry Navy 277 (0% moisture),183.0,0.0,0.0,1.49,4.3,4.77,1490.0,0.0,0.0,0.0,0.0
396,Beans Dry Navy 279 (0% moisture),220.0,0.0,0.0,1.7,4.2,4.76,1600.0,0.0,0.0,0.0,0.0
397,Beans Dry Navy 280 (0% moisture),258.0,0.0,0.0,1.51,4.0,4.71,1460.0,0.0,0.0,0.0,0.0
398,Beans Dry Navy 281 (0% moisture),289.0,0.0,0.0,1.73,4.7,4.44,1680.0,0.0,0.0,0.0,0.0
399,Beans Dry Navy 283 (0% moisture),276.0,0.0,0.0,1.45,4.5,5.21,1550.0,0.0,0.0,0.0,0.0
400,Beans Dry Navy 284 (0% moisture),256.0,0.0,0.0,1.74,4.2,5.16,1570.0,0.0,0.0,0.0,0.0
401,Beans Dry Navy 287 (0% moisture),205.0,0.0,0.0,1.62,4.7,6.17,1700.0,0.0,0.0,0.0,0.0
402,Beans Dry Navy 289 (0% moisture),230.0,0.0,0.0,1.73,4.0,5.56,1620.0,0.0,0.0,0.0,0.0
403,Beans Dry Navy 290 (0% moisture),303.0,0.0,0.0,1.37,4.5,4.49,1560.0,0.0,0.0,0.0,0.0
404,Beans Dry Navy 292 (0% moisture),228.0,0.0,0.0,1.62,4.3,5.3,1530.0,0.0,0.0,0.0,0.0
405,Beans Dry Navy 294 (0% moisture),211.0,0.0,0.0,1.61,4.2,5.12,1450.0,0.0,0.0,0.0,0.0
406,Beans Dry Navy 295 (0% moisture),220.0,0.0,0.0,1.49,4.4,4.98,1490.0,0.0,0.0,0.0,0.0
407,Beans Dry Navy 299 (0% moisture),228.0,0.0,0.0,1.55,4.4,5.33,1550.0,0.0,0.0,0.0,0.0
408,Beans Dry Navy 307 (0% moisture),246.0,0.0,0.0,1.79,4.2,5.14,1560.0,0.0,0.0,0.0,0.0
409,Beans Dry Navy 308 (0% moisture),236.0,0.0,0.0,1.44,4.3,5.3,1600.0,0.0,0.0,0.0,0.0
410,Beans Dry Navy 311 (0% moisture),254.0,0.0,0.0,1.62,4.3,4.85,1480.0,0.0,0.0,0.0,0.0
411,Beans Dry Navy 312 (0% moisture),225.0,0.0,0.0,1.49,4.2,4.85,1610.0,0.0,0.0,0.0,0.0
